data_Publisher,data_doi,data_Title,data_Authors,relation_type_id,publication_doi,publication_type,publication_title,publication_authors,publication_date,citation_event_source,PubCitationStr,data_doi_url,publication_doi_url,publicationYear
Environmental Information Data Centre (EIDC),10.5285/789bea37-0450-4822-9857-3dc848feb937,"Gross Primary Productivity simulations of Great Britain for emulation, 2001-2010 from JULES land surface model","['Baker, E.', 'Harper, A.', 'Williamson, D.', 'Challenor, P.']",is-part-of,10.5194/gmd-15-1913-2022,journal-article,Emulation of high-resolution land surface models using sparse Gaussian processes with application to JULES,"[['Evan', 'Baker'], ['Anna B.', 'Harper'], ['Daniel', 'Williamson'], ['Peter', 'Challenor']]",2022-03-08,CrossRef,"Baker, E., Harper, A.B., Williamson, D. & Challenor, P. (2022) Emulation of high-resolution land surface models using sparse Gaussian processes with application to JULES. Geoscientific Model Development 15, 1913–1929. https://doi.org/10.5194/gmd-15-1913-2022
",doi.org/10.5285/789bea37-0450-4822-9857-3dc848feb937,doi.org/10.5194/gmd-15-1913-2022,2021
Environmental Information Data Centre (EIDC),10.5285/7525088d-e504-456a-bc55-e48d8ca85303,"Aquatic carbon and greenhouse gas concentrations in headwater streams draining from natural, drained and restored peatland catchments in the Flow Country, Scotland, September 2008-August 2010","['Pickard, A.', 'Dinsmore, K.J.', 'Billett, M.F.', 'Branagan, M.']",references,10.5194/bg-19-1321-2022,journal-article,Effects of peatland management on aquatic carbon concentrations and fluxes,"[['Amy E.', 'Pickard'], ['Marcella', 'Branagan'], ['Mike F.', 'Billett'], ['Roxane', 'Andersen'], ['Kerry J.', 'Dinsmore']]",2022-03-04,CrossRef,"Pickard, A.E., Branagan, M., Billett, M.F., Andersen, R. & Dinsmore, K.J. (2022) Effects of peatland management on aquatic carbon concentrations and fluxes. Biogeosciences 19, 1321–1334. https://doi.org/10.5194/bg-19-1321-2022
",doi.org/10.5285/7525088d-e504-456a-bc55-e48d8ca85303,doi.org/10.5194/bg-19-1321-2022,2021
Polar Data Centre (PDC),10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,"Fledging weights of Gentoo penguin chicks from a colony at Maiviken, South Georgia, from 2010 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",references,10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,Dataset,Info not given,Info not given,Info not given,CrossRef,"Hollyman, P., Trathan, P. & Collins, M. (2021) Breeding success of Gentoo penguins at Maiviken, South Georgia, from 2009 to 2020. https://doi.org/10.5285/1FD5BC8A-96B5-4F53-AA15-33E5330E7705
",doi.org/10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,doi.org/10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,2021
Polar Data Centre (PDC),10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,"Fledging weights of Gentoo penguin chicks from a colony at Maiviken, South Georgia, from 2010 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",is-referenced-by,10.1093/icesjms/fsab092,journal-article,"Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia","[['P N', 'Trathan'], ['S', 'Fielding'], ['P R', 'Hollyman'], ['E J', 'Murphy'], ['V', 'Warwick-Evans'], ['M A', 'Collins']]",2021-04-22,DataCite,"Trathan, P.N., Fielding, S., Hollyman, P.R., Murphy, E.J., Warwick-Evans, V. & Collins, M.A. (2021) Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia. ed. by J. Link. ICES Journal of Marine Science 78, 2065–2081. https://doi.org/10.1093/icesjms/fsab092
",doi.org/10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,doi.org/10.1093/icesjms/fsab092,2021
Polar Data Centre (PDC),10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,"Antarctic Fur Seal pup weight at Maiviken, South Georgia, from 2009 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",references,10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,Dataset,Info not given,Info not given,Info not given,CrossRef,"Hollyman, P., Trathan, P. & Collins, M. (2021) Counts of Antarctic Fur Seals at Maiviken, South Georgia, from 2008 to 2020. https://doi.org/10.5285/41BFD98C-1A36-4689-A578-AD584426F9D2
",doi.org/10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,doi.org/10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,2021
Polar Data Centre (PDC),10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,"Antarctic Fur Seal pup weight at Maiviken, South Georgia, from 2009 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",is-referenced-by,10.1093/icesjms/fsab092,journal-article,"Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia","[['P N', 'Trathan'], ['S', 'Fielding'], ['P R', 'Hollyman'], ['E J', 'Murphy'], ['V', 'Warwick-Evans'], ['M A', 'Collins']]",2021-04-22,DataCite,"Trathan, P.N., Fielding, S., Hollyman, P.R., Murphy, E.J., Warwick-Evans, V. & Collins, M.A. (2021) Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia. ed. by J. Link. ICES Journal of Marine Science 78, 2065–2081. https://doi.org/10.1093/icesjms/fsab092
",doi.org/10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,doi.org/10.1093/icesjms/fsab092,2021
Polar Data Centre (PDC),10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,"Breeding success of Gentoo penguins at Maiviken, South Georgia, from 2009 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",references,10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,Dataset,Info not given,Info not given,Info not given,CrossRef,"Hollyman, P., Trathan, P. & Collins, M. (2021) Fledging weights of Gentoo penguin chicks from a colony at Maiviken, South Georgia, from 2010 to 2020. https://doi.org/10.5285/1D773056-4798-4B0B-9E15-0E53FB8CEFD4
",doi.org/10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,doi.org/10.5285/1d773056-4798-4b0b-9e15-0e53fb8cefd4,2021
Polar Data Centre (PDC),10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,"Breeding success of Gentoo penguins at Maiviken, South Georgia, from 2009 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",is-referenced-by,10.1093/icesjms/fsab092,journal-article,"Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia","[['P N', 'Trathan'], ['S', 'Fielding'], ['P R', 'Hollyman'], ['E J', 'Murphy'], ['V', 'Warwick-Evans'], ['M A', 'Collins']]",2021-04-22,DataCite,"Trathan, P.N., Fielding, S., Hollyman, P.R., Murphy, E.J., Warwick-Evans, V. & Collins, M.A. (2021) Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia. ed. by J. Link. ICES Journal of Marine Science 78, 2065–2081. https://doi.org/10.1093/icesjms/fsab092
",doi.org/10.5285/1fd5bc8a-96b5-4f53-aa15-33e5330e7705,doi.org/10.1093/icesjms/fsab092,2021
Polar Data Centre (PDC),10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,"Counts of Antarctic Fur Seals at Maiviken, South Georgia, from 2008 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",references,10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,Dataset,Info not given,Info not given,Info not given,CrossRef,"Hollyman, P., Trathan, P. & Collins, M. (2021) Antarctic Fur Seal pup weight at Maiviken, South Georgia, from 2009 to 2020. https://doi.org/10.5285/BC6D802A-FCE5-495D-B5E1-BB26F824847C
",doi.org/10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,doi.org/10.5285/bc6d802a-fce5-495d-b5e1-bb26f824847c,2021
Polar Data Centre (PDC),10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,"Counts of Antarctic Fur Seals at Maiviken, South Georgia, from 2008 to 2020","['Hollyman, Philip', 'Trathan, Philip', 'Collins, Martin']",is-referenced-by,10.1093/icesjms/fsab092,journal-article,"Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia","[['P N', 'Trathan'], ['S', 'Fielding'], ['P R', 'Hollyman'], ['E J', 'Murphy'], ['V', 'Warwick-Evans'], ['M A', 'Collins']]",2021-04-22,DataCite,"Trathan, P.N., Fielding, S., Hollyman, P.R., Murphy, E.J., Warwick-Evans, V. & Collins, M.A. (2021) Enhancing the ecosystem approach for the fishery for Antarctic krill within the complex, variable, and changing ecosystem at South Georgia. ed. by J. Link. ICES Journal of Marine Science 78, 2065–2081. https://doi.org/10.1093/icesjms/fsab092
",doi.org/10.5285/41bfd98c-1a36-4689-a578-ad584426f9d2,doi.org/10.1093/icesjms/fsab092,2021
Environmental Information Data Centre (EIDC),10.5285/6d8d5cb5-bd54-4da7-903a-15bd4bbd531b,Plant-pollinator interactions database for construction of potential networks,"['Redhead, J.W.', 'Coombes, C.F.', 'Dean, H.J.', 'Dyer, R.', 'Oliver, T.H.', 'Pocock, M.J.O.', 'Rorke, S.L.', 'Vanbergen, A.J.', 'Woodcock, B.A.', 'Pywell, R.F.']",references,10.1098/rspb.2021.2142,journal-article,Climate warming changes synchrony of plants and pollinators,"[['Jonas', 'Freimuth'], ['Oliver', 'Bossdorf'], ['J. F.', 'Scheepens'], ['Franziska M.', 'Willems']]",2022-03-30,CrossRef,"Freimuth, J., Bossdorf, O., Scheepens, J.F. & Willems, F.M. (2022) Climate warming changes synchrony of plants and pollinators. Proceedings of the Royal Society B: Biological Sciences 289. https://doi.org/10.1098/rspb.2021.2142
",doi.org/10.5285/6d8d5cb5-bd54-4da7-903a-15bd4bbd531b,doi.org/10.1098/rspb.2021.2142,2018
Environmental Information Data Centre (EIDC),10.5285/6d8d5cb5-bd54-4da7-903a-15bd4bbd531b,Plant-pollinator interactions database for construction of potential networks,"['Redhead, J.W.', 'Coombes, C.F.', 'Dean, H.J.', 'Dyer, R.', 'Oliver, T.H.', 'Pocock, M.J.O.', 'Rorke, S.L.', 'Vanbergen, A.J.', 'Woodcock, B.A.', 'Pywell, R.F.']",references,10.1101/2021.01.10.425984,posted-content,Climate warming changes synchrony of plants and pollinators,"[['Jonas', 'Freimuth'], ['Oliver', 'Bossdorf'], ['J. F.', 'Scheepens'], ['Franziska M.', 'Willems']]",2021-01-13,CrossRef,"Freimuth, J., Bossdorf, O., Scheepens, J.F. & Willems, F.M. (2021) Climate warming changes synchrony of plants and pollinators. https://doi.org/10.1101/2021.01.10.425984
",doi.org/10.5285/6d8d5cb5-bd54-4da7-903a-15bd4bbd531b,doi.org/10.1101/2021.01.10.425984,2018
British Oceanographic Data Centre (BODC),10.5285/b5900384-89f0-3a38-e053-6c86abc0409d,"Surface ocean particulate organic matter (POC, PON, and POP) from underway-collected samples along a north-south transect in the Atlantic Ocean on cruise AMT28/JR18001.","['Larkin, Alyse', 'Lee, Jenna A', 'Martiny, Adam']",references,10.1029/2021gb007092,journal-article,The Diel Cycle of Surface Ocean Elemental Stoichiometry has Implications for Ocean Productivity,"[['Nathan S.', 'Garcia'], ['David', 'Talmy'], ['Wei‐Wei', 'Fu'], ['Alyse A.', 'Larkin'], ['Jenna', 'Lee'], ['Adam C.', 'Martiny']]",2022-03-02,CrossRef,"Garcia, N.S., Talmy, D., Fu, W., Larkin, A.A., Lee, J. & Martiny, A.C. (2022) The Diel Cycle of Surface Ocean Elemental Stoichiometry has Implications for Ocean Productivity. Global Biogeochemical Cycles 36. https://doi.org/10.1029/2021gb007092
",doi.org/10.5285/b5900384-89f0-3a38-e053-6c86abc0409d,doi.org/10.1029/2021gb007092,
Centre for Environmental Data Analysis (CEDA),10.5285/5d8221e070e64823891bed7a87840447,FRANC: Doppler radar radial wind observations and associated observation-minus-model residuals from the Met Office UKV 3D Var assimilation scheme,"['Waller, Joanne', 'Simonin, David', 'Dance, Sarah', 'Nichols, Nancy', 'Ballard, Susan P.']",references,10.1029/2020gl091110,journal-article,Measuring Theoretical and Actual Observation Influence in the Met Office UKV: Application to Doppler Radial Winds,"[['A. M.', 'Fowler'], ['D.', 'Simonin'], ['J. A.', 'Waller']]",2020-11-16,CrossRef,"Fowler, A.M., Simonin, D. & Waller, J.A. (2020) Measuring Theoretical and Actual Observation Influence in the Met Office UKV: Application to Doppler Radial Winds. Geophysical Research Letters 47. https://doi.org/10.1029/2020gl091110
",doi.org/10.5285/5d8221e070e64823891bed7a87840447,doi.org/10.1029/2020gl091110,
British Oceanographic Data Centre (BODC),10.5285/d6a5a863-a43d-28a9-e053-6c86abc0b1f4,"An annual time-series of Chlorophyll-a and Sea Surface Temperature measurements collected between 2017 and 2018 by a surfer at Bovisand Beach, Plymouth, UK.","['McCluskey, Elliot', 'Brewin, Robert J W', 'Jones, Oban', 'Cummings, Denise', 'Tilstone, Gavin', 'Bresnahan, Philip J', 'Cyronak, Tyler', 'Andersson, Andreas J']",references,10.3390/oceans3020011,journal-article,"On the Seasonal Dynamics of Phytoplankton Chlorophyll-a Concentration in Nearshore and Offshore Waters of Plymouth, in the English Channel: Enlisting the Help of a Surfer","[['Elliot', 'McCluskey'], ['Robert J. W.', 'Brewin'], ['Quinten', 'Vanhellemont'], ['Oban', 'Jones'], ['Denise', 'Cummings'], ['Gavin', 'Tilstone'], ['Thomas', 'Jackson'], ['Claire', 'Widdicombe'], ['E. Malcolm S.', 'Woodward'], ['Carolyn', 'Harris'], ['Philip J.', 'Bresnahan'], ['Tyler', 'Cyronak'], ['Andreas J.', 'Andersson']]",2022-04-02,CrossRef,"McCluskey, E., Brewin, R.J.W., Vanhellemont, Q., et al. (2022) On the Seasonal Dynamics of Phytoplankton Chlorophyll-a Concentration in Nearshore and Offshore Waters of Plymouth, in the English Channel: Enlisting the Help of a Surfer. Oceans 3, 125–146. https://doi.org/10.3390/oceans3020011
",doi.org/10.5285/d6a5a863-a43d-28a9-e053-6c86abc0b1f4,doi.org/10.3390/oceans3020011,
National Geoscience Data Centre (NGDC),10.5285/7dca47c4-1542-4b14-9505-72666b78938b,Experimental data on tight rock permeability,"['Rutter, Ernest', 'Mecklenburgh, Julian']",references,10.5194/se-13-725-2022,journal-article,Matrix gas flow through “impermeable” rocks – shales and tight sandstone,"[['Ernest', 'Rutter'], ['Julian', 'Mecklenburgh'], ['Yusuf', 'Bashir']]",2022-03-24,CrossRef,"Rutter, E., Mecklenburgh, J. & Bashir, Y. (2022) Matrix gas flow through “impermeable” rocks – shales and tight sandstone. Solid Earth 13, 725–743. https://doi.org/10.5194/se-13-725-2022
",doi.org/10.5285/7dca47c4-1542-4b14-9505-72666b78938b,doi.org/10.5194/se-13-725-2022,
Environmental Information Data Centre (EIDC),10.5285/d92c91ec-2f96-4ab2-8549-37d520dbd5fc,Historic Standardised Groundwater level Index (SGI) for 54 UK boreholes (1891-2015),"['Bloomfield, J.P.', 'Marchant, B.P.', 'Wang, L.']",references,10.5194/hess-23-4583-2019,journal-article,Historic hydrological droughts 1891–2015: systematic characterisation for a diverse set of catchments across the UK,"[['Lucy J.', 'Barker'], ['Jamie', 'Hannaford'], ['Simon', 'Parry'], ['Katie A.', 'Smith'], ['Maliko', 'Tanguy'], ['Christel', 'Prudhomme']]",2019-11-15,CrossRef,"Barker, L.J., Hannaford, J., Parry, S., Smith, K.A., Tanguy, M. & Prudhomme, C. (2019) Historic hydrological droughts 1891–2015: systematic characterisation for a diverse set of catchments across the UK. Hydrology and Earth System Sciences 23, 4583–4602. https://doi.org/10.5194/hess-23-4583-2019
",doi.org/10.5285/d92c91ec-2f96-4ab2-8549-37d520dbd5fc,doi.org/10.5194/hess-23-4583-2019,2018
Centre for Environmental Data Analysis (CEDA),10.5285/705abc2d9988444ba79e942f22219bc0,Iceland Greenland Seas Project (IGP): water isotope measurements from the University of Bergen vapour isotope analyzer on board the NATO Research Vessel Alliance within SNOWPACE,"['Sodemann, Harald', 'Weng, Yongbiao']",references,10.1007/s10546-022-00692-y,journal-article,A Ship-Based Characterization of Coherent Boundary-Layer Structures Over the Lifecycle of a Marine Cold-Air Outbreak,"[['Christiane', 'Duscha'], ['Christopher', 'Barrell'], ['Ian A.', 'Renfrew'], ['Ian M.', 'Brooks'], ['Harald', 'Sodemann'], ['Joachim', 'Reuder']]",2022-03-25,CrossRef,"Duscha, C., Barrell, C., Renfrew, I.A., Brooks, I.M., Sodemann, H. & Reuder, J. (2022) A Ship-Based Characterization of Coherent Boundary-Layer Structures Over the Lifecycle of a Marine Cold-Air Outbreak. Boundary-Layer Meteorology 183, 355–380. https://doi.org/10.1007/s10546-022-00692-y
",doi.org/10.5285/705abc2d9988444ba79e942f22219bc0,doi.org/10.1007/s10546-022-00692-y,
Environmental Information Data Centre (EIDC),10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",references,10.1007/s10533-022-00913-z,journal-article,Characterisation of riverine dissolved organic matter using a complementary suite of chromatographic and mass spectrometric methods,"[['C. E. M.', 'Lloyd'], ['L. A.', 'Mena-Rivera'], ['J. A.', 'Pemberton'], ['P. J.', 'Johnes'], ['D. L.', 'Jones'], ['C. A.', 'Yates'], ['F. L.', 'Brailsford'], ['H. C.', 'Glanville'], ['C. A.', 'McIntyre'], ['R. P.', 'Evershed']]",2022-03-13,CrossRef,"Lloyd, C.E.M., Mena-Rivera, L.A., Pemberton, J.A., Johnes, P.J., Jones, D.L., Yates, C.A., Brailsford, F.L., Glanville, H.C., McIntyre, C.A. & Evershed, R.P. (2022) Characterisation of riverine dissolved organic matter using a complementary suite of chromatographic and mass spectrometric methods. Biogeochemistry 164, 29–52. https://doi.org/10.1007/s10533-022-00913-z
",doi.org/10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,doi.org/10.1007/s10533-022-00913-z,2014
Environmental Information Data Centre (EIDC),10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",is-referenced-by,10.1101/656629,posted-content,Structuring the unstructured: estimating species-specific absence from multi-species presence data to inform pseudo-absence selection in species distribution models,"[['Simon', 'Croft'], ['Graham C.', 'Smith']]",2019-06-01,DataCite,"Croft, S. & Smith, G.C. (2019) Structuring the unstructured: estimating species-specific absence from multi-species presence data to inform pseudo-absence selection in species distribution models. https://doi.org/10.1101/656629
",doi.org/10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,doi.org/10.1101/656629,2014
Environmental Information Data Centre (EIDC),10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",is-referenced-by,10.1080/13658816.2016.1158823,journal-article,Incorporating movement in species distribution models: how do simulations of dispersal affect the accuracy and uncertainty of projections?,"[['Paul', 'Holloway'], ['Jennifer A.', 'Miller'], ['Simon', 'Gillings']]",2016-03-21,DataCite,"Holloway, P., Miller, J.A. & Gillings, S. (2016) Incorporating movement in species distribution models: how do simulations of dispersal affect the accuracy and uncertainty of projections? International Journal of Geographical Information Science, 1–25. https://doi.org/10.1080/13658816.2016.1158823
",doi.org/10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,doi.org/10.1080/13658816.2016.1158823,2014
Environmental Information Data Centre (EIDC),10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",is-referenced-by,10.1002/ece3.5424,journal-article,Modeling current and potential distributions of mammal species using presence‐only data: A case study on British deer,"[['Simon', 'Croft'], ['Alastair I.', 'Ward'], ['James N.', 'Aegerter'], ['Graham C.', 'Smith']]",2019-07-11,DataCite,"Croft, S., Ward, A.I., Aegerter, J.N. & Smith, G.C. (2019) Modeling current and potential distributions of mammal species using presence‐only data: A case study on British deer. Ecology and Evolution 9, 8724–8735. https://doi.org/10.1002/ece3.5424
",doi.org/10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,doi.org/10.1002/ece3.5424,2014
Environmental Information Data Centre (EIDC),10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",is-referenced-by,10.1002/ece3.5376,journal-article,Integration of ground survey and remote sensing derived data: Producing robust indicators of habitat extent and condition,"[['Peter A.', 'Henrys'], ['Susan G.', 'Jarvis']]",2019-06-20,DataCite,"Henrys, P.A. & Jarvis, S.G. (2019) Integration of ground survey and remote sensing derived data: Producing robust indicators of habitat extent and condition. Ecology and Evolution 9, 8104–8112. https://doi.org/10.1002/ece3.5376
",doi.org/10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,doi.org/10.1002/ece3.5376,2014
