data_doi,data_title,data_authors,publicationYear,dates,registered,source-id,relation-type-id,subj_id,occurred-at,Page endpoint,pub_Title,pub_authors,publisher,pub_type,pub_date,pub_doi,data_publisher
10.5285/65abc40d-e256-414b-8b50-a5569556d1be,"Point cloud data and visualisation of an englacial cut-and-closure channel on Austre Broggerbreen, Svalbard, in March 2016","['Kamintzis, Jayne', 'Jennings, Stephen', 'Irvine-Fynn, Tristram', 'Holt, Thomas', 'Jones, John', 'Hubbard, Bryn', 'Bunting, Pete']",2019,"[{'date': '2016-03-10/2016-03-16', 'dateType': 'Collected'}, {'date': '2019-06-20', 'dateType': 'Accepted'}, {'date': '2019', 'dateType': 'Created'}, {'date': '2019-05-17', 'dateType': 'Submitted'}, {'date': '2019-06-24', 'dateType': 'Issued'}]",2019-06-24T15:31:04.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/4859dc19-e8e9-4148-8c50-cb2ab16dc696,2019-08-10T18:30:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/4859dc19-e8e9-4148-8c50-cb2ab16dc696,Polar Data Centre (PDC)
10.5285/4859dc19-e8e9-4148-8c50-cb2ab16dc696,"Point cloud data and visualisation of the englacial channel exiting the portal of Austre Broggerbreen, Svalbard, in March 2017","['Kamintzis, Jayne', 'Jennings, Stephen', 'Porter, Philip', 'Irvine-Fynn, Tristram', 'Holt, Thomas', 'Jones, John', 'Hubbard, Bryn']",2019,"[{'date': '2017-03-09/2017-03-12', 'dateType': 'Collected'}, {'date': '2019-06-10', 'dateType': 'Accepted'}, {'date': '2019', 'dateType': 'Created'}, {'date': '2019-05-17', 'dateType': 'Submitted'}, {'date': '2019-06-24', 'dateType': 'Issued'}]",2019-06-24T15:32:15.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/65abc40d-e256-414b-8b50-a5569556d1be,2019-09-27T12:33:10.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/65abc40d-e256-414b-8b50-a5569556d1be,Polar Data Centre (PDC)
10.5285/b5ffac8a-9846-4f86-9a71-3ce992a18148,3D shear wave (Vsv) velocity model of West Antarctic crustal structure,"[""O'Donnell, John Paul"", 'Stuart, Graham', 'Brisbourne, Alexander']",2019,"[{'date': '2016-01-12/2018-02-08', 'dateType': 'Collected'}, {'date': '2019-05-02', 'dateType': 'Accepted'}, {'date': '2019-05-02', 'dateType': 'Created'}, {'date': '2019-05-03', 'dateType': 'Submitted'}, {'date': '2019-05-24', 'dateType': 'Issued'}]",2019-05-24T15:05:25.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/c11bdb27-df44-4b56-8f4c-afc51b6e1e3a,2019-08-01T13:04:48.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/c11bdb27-df44-4b56-8f4c-afc51b6e1e3a,Polar Data Centre (PDC)
10.5285/b5689abb-4eba-49b3-b6b9-a9e29a8af579,"150 year, multi-proxy moss bank data of biological response to climate change from the Antarctic Peninsula","['Amesbury, Matthew', 'Charman, Dan', 'Convey, Pete', 'Griffiths, Howard', 'Hodgson, Dominic', 'Roland, Tom', 'Royles, Jessica']",2017,"[{'date': '2017-05-18', 'dateType': 'Available'}, {'date': '1856-01-01/2014-01-01', 'dateType': 'Collected'}, {'date': '2017', 'dateType': 'Issued'}]",2017-05-11T16:22:58.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.cub.2017.04.034,2019-10-06T11:01:05.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Widespread Biological Response to Rapid Warming on the Antarctic Peninsula,"[['Matthew J.', 'Amesbury'], ['Thomas P.', 'Roland'], ['Jessica', 'Royles'], ['Dominic A.', 'Hodgson'], ['Peter', 'Convey'], ['Howard', 'Griffiths'], ['Dan J.', 'Charman']]",journal-article,journal-article,"[[2017, 5, 18]]",10.1016/j.cub.2017.04.034,Polar Data Centre (PDC)
10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",2014,"[{'date': '2014-03-03', 'dateType': 'Submitted'}, {'date': '2014', 'dateType': 'Issued'}]",2014-03-04T14:35:40.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/essd-9-445-2017,2024-02-27T16:21:54.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Long-term vegetation monitoring in Great Britain – the Countryside Survey 1978–2007 and beyond,"[['Claire M.', 'Wood'], ['Simon M.', 'Smart'], ['Robert G. H.', 'Bunce'], ['Lisa R.', 'Norton'], ['Lindsay C.', 'Maskell'], ['David C.', 'Howard'], ['W. Andrew', 'Scott'], ['Peter A.', 'Henrys']]",journal-article,journal-article,"[[2017, 7, 20]]",10.5194/essd-9-445-2017,Environmental Information Data Centre (EIDC)
10.5285/57f97915-8ff1-473b-8c77-2564cbd747bc,Countryside Survey 2007 vegetation plot data,"['Bunce, R.G.H.', 'Carey, P.D.', 'Maskell, L.C.', 'Norton, L.R.', 'Scott, R.J.', 'Smart, S.M.', 'Wood, C.M.']",2014,"[{'date': '2014-03-03', 'dateType': 'Submitted'}, {'date': '2014', 'dateType': 'Issued'}]",2014-03-04T14:35:40.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/2041-210x.12779,2024-02-27T16:21:54.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,A method for the objective selection of landscape‐scale study regions and sites at the national level,"[['Mark A. K.', 'Gillespie'], ['Mathilde', 'Baude'], ['Jacobus', 'Biesmeijer'], ['Nigel', 'Boatman'], ['Giles E.', 'Budge'], ['Andrew', 'Crowe'], ['Jane', 'Memmott'], ['R. Daniel', 'Morton'], ['Stephane', 'Pietravalle'], ['Simon G.', 'Potts'], ['Deepa', 'Senapathi'], ['Simon M.', 'Smart'], ['William E.', 'Kunin']]",journal-article,journal-article,"[[2017, 4, 6]]",10.1111/2041-210x.12779,Environmental Information Data Centre (EIDC)
10.5285/fdf8c8d3-5998-45a5-8431-7f5e6302fc32,"Land Cover Map 2007 (1km percentage target class, GB) v1.2","['Morton, R.D.', 'Rowland, C.S.', 'Wood, C.M.', 'Meek, L.', 'Marston, C.G.', 'Smith, G.M.']",2014,"[{'date': '2014-07-23', 'dateType': 'Submitted'}, {'date': '2014', 'dateType': 'Issued'}]",2014-07-29T10:25:41.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1080/13658816.2016.1158823,2023-04-28T08:21:41.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Incorporating movement in species distribution models: how do simulations of dispersal affect the accuracy and uncertainty of projections?,"[['Paul', 'Holloway'], ['Jennifer A.', 'Miller'], ['Simon', 'Gillings']]",journal-article,journal-article,"[[2016, 3, 21]]",10.1080/13658816.2016.1158823,Environmental Information Data Centre (EIDC)
10.5285/ba29d42b-ebee-4da8-9861-f46277e14b5d,"Detailed water quality parameters at Adventdalen, Svalbard (2015-2016)","['Nowak, Aga', 'Hodson, Andrew']",2019,"[{'date': '2019-03-21', 'dateType': 'Accepted'}, {'date': '2019-06', 'dateType': 'Available'}, {'date': '2019-03-22', 'dateType': 'Created'}, {'date': '2019-02-22', 'dateType': 'Submitted'}, {'date': '2015-05-23/2016-09-05', 'dateType': 'Collected'}, {'date': '2019-05-29', 'dateType': 'Issued'}]",2019-05-29T07:58:36.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/902fc4d8-db74-46c9-b7eb-c988f5325903,2019-08-01T12:56:41.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/902fc4d8-db74-46c9-b7eb-c988f5325903,Polar Data Centre (PDC)
10.5285/1957166d-7523-44f4-b279-aa5314163237,Integrated Hydrological Units of the United Kingdom: Hydrometric Areas with Coastline,['National River Flow Archive'],2014,"[{'date': '2014-06-23', 'dateType': 'Submitted'}, {'date': '2014', 'dateType': 'Issued'}]",2014-07-03T11:10:17.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/hess-22-2023-2018,2023-12-08T15:09:50.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Benchmarking ensemble streamflow prediction skill in the UK,"[['Shaun', 'Harrigan'], ['Christel', 'Prudhomme'], ['Simon', 'Parry'], ['Katie', 'Smith'], ['Maliko', 'Tanguy']]",journal-article,journal-article,"[[2018, 3, 29]]",10.5194/hess-22-2023-2018,Environmental Information Data Centre (EIDC)
10.5285/9520664c-eb4d-4700-b064-5d215d23e595,Windermere lake temperature data 1944-2002,"['Winfield, I.J.', 'Fletcher, J.M.']",2013,"[{'date': '2013-09-13', 'dateType': 'Submitted'}, {'date': '2013', 'dateType': 'Issued'}]",2013-09-10T10:43:13.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1111/1365-2656.12489,2023-02-09T11:10:26.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Fitness consequences of early life conditions and maternal size effects in a freshwater top predator,"[['Yngvild', 'Vindenes'], ['Øystein', 'Langangen'], ['Ian J.', 'Winfield'], ['Leif Asbjørn', 'Vøllestad']]",journal-article,journal-article,"[[2016, 1, 19]]",10.1111/1365-2656.12489,Environmental Information Data Centre (EIDC)
10.5285/0579d4a8-e315-41d7-af43-25fb50c7d3da,"Multi-spectral unmanned aerial system imagery, S6, south-west Greenland, July 2017: Level 1 (unmosaiced radiance measurements)","['Tedstone, Andrew', 'Cook, Joseph', 'Tranter, Martyn']",2019,"[{'date': '2017-07-15/2017-07-24', 'dateType': 'Collected'}, {'date': '2019-06-17', 'dateType': 'Accepted'}, {'date': '2019', 'dateType': 'Created'}, {'date': '2019-06-17', 'dateType': 'Submitted'}, {'date': '2019-07-08', 'dateType': 'Issued'}]",2019-07-08T14:13:57.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/a87b7897-354c-4435-a1bc-e6053e7569e0,2019-08-01T13:07:23.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/a87b7897-354c-4435-a1bc-e6053e7569e0,Polar Data Centre (PDC)
10.5285/a87b7897-354c-4435-a1bc-e6053e7569e0,"Multi-spectral unmanned aerial system imagery, UPE_U, north-west Greenland, July 2018: Level 1 (unmosaiced radiance measurements)","['Tedstone, Andrew', 'Cook, Joseph', 'Tranter, Martyn']",2019,"[{'date': '2018-07-23/2018-07-26', 'dateType': 'Collected'}, {'date': '2019-06-19', 'dateType': 'Accepted'}, {'date': '2019', 'dateType': 'Created'}, {'date': '2019-06-19', 'dateType': 'Submitted'}, {'date': '2019-07-08', 'dateType': 'Issued'}]",2019-07-08T14:14:51.000Z,datacite-related,is-referenced-by,https://doi.org/10.5285/0579d4a8-e315-41d7-af43-25fb50c7d3da,2019-11-07T03:32:07.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Info not given,Info not given,Info not given,Info not given,Info not given,10.5285/0579d4a8-e315-41d7-af43-25fb50c7d3da,Polar Data Centre (PDC)
10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-14', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T11:40:48.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.agsy.2019.02.015,2022-10-03T13:19:14.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Regional variations in the link between drought indices and reported agricultural impacts of drought,"[['David J.', 'Parsons'], ['Dolores', 'Rey'], ['Maliko', 'Tanguy'], ['Ian P.', 'Holman']]",journal-article,journal-article,"[[2019, 2, 26]]",10.1016/j.agsy.2019.02.015,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.jhydrol.2018.07.034,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,A rule based quality control method for hourly rainfall data and a 1 km resolution gridded hourly rainfall dataset for Great Britain: CEH-GEAR1hr,"[['Elizabeth', 'Lewis'], ['Niall', 'Quinn'], ['Stephen', 'Blenkinsop'], ['Hayley J.', 'Fowler'], ['Jim', 'Freer'], ['Maliko', 'Tanguy'], ['Olivia', 'Hitt'], ['Gemma', 'Coxon'], ['Paul', 'Bates'], ['Ross', 'Woods']]",journal-article,journal-article,"[[2018, 7, 20]]",10.1016/j.jhydrol.2018.07.034,Environmental Information Data Centre (EIDC)
10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-14', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T11:40:48.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/hess-22-2023-2018,2022-10-03T13:19:14.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Benchmarking ensemble streamflow prediction skill in the UK,"[['Shaun', 'Harrigan'], ['Christel', 'Prudhomme'], ['Simon', 'Parry'], ['Katie', 'Smith'], ['Maliko', 'Tanguy']]",journal-article,journal-article,"[[2018, 3, 29]]",10.5194/hess-22-2023-2018,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ejrh.2015.05.014,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Simulation of river flow in the Thames over 120 years: Evidence of change in rainfall-runoff response?,"[['S.M.', 'Crooks'], ['A.L.', 'Kay']]",journal-article,journal-article,"[[2015, 6, 29]]",10.1016/j.ejrh.2015.05.014,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/hess-22-2023-2018,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Benchmarking ensemble streamflow prediction skill in the UK,"[['Shaun', 'Harrigan'], ['Christel', 'Prudhomme'], ['Simon', 'Parry'], ['Katie', 'Smith'], ['Maliko', 'Tanguy']]",journal-article,journal-article,"[[2018, 3, 29]]",10.5194/hess-22-2023-2018,Environmental Information Data Centre (EIDC)
10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-14', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T11:40:48.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/essd-10-951-2018,2022-10-03T13:19:14.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Historical gridded reconstruction of potential evapotranspiration for the UK,"[['Maliko', 'Tanguy'], ['Christel', 'Prudhomme'], ['Katie', 'Smith'], ['Jamie', 'Hannaford']]",journal-article,journal-article,"[[2018, 6, 1]]",10.5194/essd-10-951-2018,Environmental Information Data Centre (EIDC)
10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-14', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T11:40:48.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.scitotenv.2018.08.190,2022-10-03T13:19:14.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Determining the sources of nutrient flux to water in headwater catchments: Examining the speciation balance to inform the targeting of mitigation measures,"[['C.E.M.', 'Lloyd'], ['P.J.', 'Johnes'], ['J.E.', 'Freer'], ['A.M.', 'Carswell'], ['J.I.', 'Jones'], ['M.W.', 'Stirling'], ['R.A.', 'Hodgkinson'], ['C.', 'Richmond'], ['A.L.', 'Collins']]",journal-article,journal-article,"[[2018, 8, 18]]",10.1016/j.scitotenv.2018.08.190,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1002/hyp.11380,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Improved understanding of spatio‐temporal controls on regional scale groundwater flooding using hydrograph analysis and impulse response functions,"[['Matthew J.', 'Ascott'], ['Ben P.', 'Marchant'], ['David', 'Macdonald'], ['Andrew A.', 'McKenzie'], ['John Paul', 'Bloomfield']]",journal-article,journal-article,"[[2017, 10, 12]]",10.1002/hyp.11380,Environmental Information Data Centre (EIDC)
10.5285/8baf805d-39ce-4dac-b224-c926ada353b7,Climate hydrology and ecology research support system potential evapotranspiration dataset for Great Britain (1961-2015) [CHESS-PE],"['Robinson, E.L.', 'Blyth, E.', 'Clark, D.B.', 'Comyn-Platt, E.', 'Finch, J.', 'Rudd, A.C.']",2016,"[{'date': '2016-12-14', 'dateType': 'Submitted'}, {'date': '2016', 'dateType': 'Issued'}]",2016-12-14T11:40:48.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/gmd-12-2285-2019,2022-10-03T13:19:14.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,DECIPHeR v1: Dynamic fluxEs and ConnectIvity for Predictions of HydRology,"[['Gemma', 'Coxon'], ['Jim', 'Freer'], ['Rosanna', 'Lane'], ['Toby', 'Dunne'], ['Wouter J. M.', 'Knoben'], ['Nicholas J. K.', 'Howden'], ['Niall', 'Quinn'], ['Thorsten', 'Wagener'], ['Ross', 'Woods']]",journal-article,journal-article,"[[2019, 6, 14]]",10.5194/gmd-12-2285-2019,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1002/gdj3.55,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,The MaRIUS‐G2G datasets: Grid‐to‐Grid model estimates of flow and soil moisture for Great Britain using observed and climate model driving data,"[['Victoria A.', 'Bell'], ['Alison L.', 'Kay'], ['Alison C.', 'Rudd'], ['Helen N.', 'Davies']]",journal-article,journal-article,"[[2018, 11, 20]]",10.1002/gdj3.55,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1080/1747423x.2018.1537312,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"A suitability model for viticulture in England and Wales: opportunities for investment, sector growth and increased climate resilience","[['A.', 'Nesbitt'], ['S.', 'Dorling'], ['A.', 'Lovett']]",journal-article,journal-article,"[[2018, 11, 9]]",10.1080/1747423x.2018.1537312,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1002/joc.5789,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Structural and sampling uncertainty in observed UK daily precipitation extremes derived from an intercomparison of gridded data sets,"[['Ian R.', 'Simpson'], ['Mark P.', 'McCarthy']]",journal-article,journal-article,"[[2018, 8, 29]]",10.1002/joc.5789,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.agsy.2019.02.015,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Regional variations in the link between drought indices and reported agricultural impacts of drought,"[['David J.', 'Parsons'], ['Dolores', 'Rey'], ['Maliko', 'Tanguy'], ['Ian P.', 'Holman']]",journal-article,journal-article,"[[2019, 2, 26]]",10.1016/j.agsy.2019.02.015,Environmental Information Data Centre (EIDC)
10.5285/33604ea0-c238-4488-813d-0ad9ab7c51ca,Gridded estimates of daily and monthly areal rainfall for the United Kingdom (1890-2015) [CEH-GEAR],"['Tanguy, M.', 'Dixon, H.', 'Prosdocimi, I.', 'Morris, D.G.', 'Keller, V.D.J.']",2016,"[{'date': '2016-11-04', 'dateType': 'Submitted'}, {'date': '2016-09-07', 'dateType': 'Created'}, {'date': '2016', 'dateType': 'Issued'}]",2016-11-04T14:40:30.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/gmd-12-2285-2019,2024-03-15T12:23:02.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,DECIPHeR v1: Dynamic fluxEs and ConnectIvity for Predictions of HydRology,"[['Gemma', 'Coxon'], ['Jim', 'Freer'], ['Rosanna', 'Lane'], ['Toby', 'Dunne'], ['Wouter J. M.', 'Knoben'], ['Nicholas J. K.', 'Howden'], ['Niall', 'Quinn'], ['Thorsten', 'Wagener'], ['Ross', 'Woods']]",journal-article,journal-article,"[[2019, 6, 14]]",10.5194/gmd-12-2285-2019,Environmental Information Data Centre (EIDC)
10.5285/5f3c1a02-d5c4-4faa-9353-e8b68ce2ace2,Grid-to-Grid model estimates of daily mean river flow for gauged catchments in Great Britain (1960 to 2015): observed driving data [MaRIUS-G2G-MORECS-daily],"['Bell, V.A.', 'Rudd, A.C.', 'Kay, A.L.', 'Davies, H.N.']",2018,"[{'date': '2018-03-09', 'dateType': 'Submitted'}, {'date': '2018', 'dateType': 'Issued'}]",2018-03-09T14:28:13.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.jhydrol.2017.05.018,2023-10-26T15:36:21.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,National-scale analysis of simulated hydrological droughts (1891–2015),"[['Alison C.', 'Rudd'], ['Victoria A.', 'Bell'], ['Alison L.', 'Kay']]",journal-article,journal-article,"[[2017, 5, 12]]",10.1016/j.jhydrol.2017.05.018,Environmental Information Data Centre (EIDC)
