relationshipType,pubTitle,pubDate,pubID,datasetDOI,datasetTitle,datasetAuthors,datasetPublisher,pubAuthors_processed,PubType
IsRelatedTo,"Polar Weather Research and Forecasting (WRF) simulation of West Antarctic climate, summer 1980-2015",2018-01-01,10.5285/9536f22e-37dd-4f37-948b-e19c70e15292,10.5285/ffd24dd7-e201-4a02-923f-038680bf7bb5,"Antarctic daily surface melt data estimated from SMMR, SSM/I, and SSMIS passive microwave observations, 1978-2016","['Nicolas, Julien']",Polar Data Centre (PDC),"['Deb, Pranab', 'Orr, Andrew', 'Turner, John']",dataset
IsRelatedTo,An Intercomparison of DMSP F11- and F13-Derived Sea Ice Products,1998-05-01,10.1016/s0034-4257(97)00174-0,10.5285/ffd24dd7-e201-4a02-923f-038680bf7bb5,"Antarctic daily surface melt data estimated from SMMR, SSM/I, and SSMIS passive microwave observations, 1978-2016","['Nicolas, Julien']",Polar Data Centre (PDC),"['Julienne Stroeve', 'Li Xiaoming', 'Jim Maslanik']",journal-article
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,BOREHOLE OPTICAL TELEVIEWING OF LARSEN C,2017-05-01,10.1002/2016jf004047,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul R. Holland', 'Bryn Hubbard', ""Martin O'Leary"", 'Peter Kuipers Munneke', 'Bernd Kulessa', 'Suzanne Bevan', 'David W. Ashmore', 'David W. Ashmore', 'Adam Booth', 'Adrian Luckman', 'Heidi Sevestre']",journal-article
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,BOREHOLE OPTICAL TELEVIEWING OF LARSEN C,2017-05-01,10.1002/2016jf004047,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul R. Holland', 'Bryn Hubbard', ""Martin O'Leary"", 'Peter Kuipers Munneke', 'Bernd Kulessa', 'Suzanne Bevan', 'David W. Ashmore', 'David W. Ashmore', 'Adam Booth', 'Adrian Luckman', 'Heidi Sevestre']",journal-article
IsRelatedTo,Digital optical televiewing of ice boreholes,2008-01-01,10.3189/002214308787779988,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Bryn Hubbard', 'Derek Merton-Lyn', 'Denis Samyn', 'Sam Roberson']",journal-article
IsRelatedTo,OPTV-DERIVED DENSITY,2013-11-19,10.1002/2013gl058023,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Terry Malone', 'Jean-Louis Tison', 'Johannes Freitag', 'Morgane Philippe', 'Bryn Hubbard', 'Frank Pattyn', 'Billie Heene']",journal-article
IsRelatedTo,OPTV-DERIVED DENSITY,2013-11-19,10.1002/2013gl058023,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Terry Malone', 'Jean-Louis Tison', 'Johannes Freitag', 'Morgane Philippe', 'Bryn Hubbard', 'Frank Pattyn', 'Billie Heene']",journal-article
IsRelatedTo,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,Digital optical televiewing of ice boreholes,2008-01-01,10.3189/002214308787779988,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Bryn Hubbard', 'Derek Merton-Lyn', 'Denis Samyn', 'Sam Roberson']",journal-article
IsRelatedTo,Borehole and Ice Feature Annotation Tool (BIFAT): A program for the automatic and manual annotation of glacier borehole images,2013-02-01,10.1016/j.cageo.2012.09.002,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul Worthington', 'Reyer Zwiggelaar', 'Derek Merton-Lyn', 'Bryn Hubbard', 'Terry Malone']",journal-article
IsRelatedTo,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,An exploratory modelling study of perennial firn aquifers in the Antarctic Peninsula for the period 1979-2016,2021-02-15,20.500.11850/472070,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['van Wessem, J. Melchior', 'Steger, Christian R.', 'Wever, Nander', 'van den Broeke, Michiel R.', 'Sub Dynamics Meteorology', 'Marine and Atmospheric Research']",not a doi
IsRelatedTo,An exploratory modelling study of perennial firn aquifers in the Antarctic Peninsula for the period 1979-2016,2021-02-15,20.500.11850/472070,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['van Wessem, J. Melchior', 'Steger, Christian R.', 'Wever, Nander', 'van den Broeke, Michiel R.', 'Sub Dynamics Meteorology', 'Marine and Atmospheric Research']",not a doi
IsRelatedTo,Borehole and Ice Feature Annotation Tool (BIFAT): A program for the automatic and manual annotation of glacier borehole images,2013-02-01,10.1016/j.cageo.2012.09.002,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul Worthington', 'Reyer Zwiggelaar', 'Derek Merton-Lyn', 'Bryn Hubbard', 'Terry Malone']",journal-article
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,BOREHOLE OPTICAL TELEVIEWING OF LARSEN C,2017-05-01,10.1002/2016jf004047,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul R. Holland', 'Bryn Hubbard', ""Martin O'Leary"", 'Peter Kuipers Munneke', 'Bernd Kulessa', 'Suzanne Bevan', 'David W. Ashmore', 'David W. Ashmore', 'Adam Booth', 'Adrian Luckman', 'Heidi Sevestre']",journal-article
IsRelatedTo,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,"Physical Conditions of Fast Glacier Flow: 1. Measurements From Boreholes Drilled to the Bed of Store Glacier, West Greenland",2018-02-01,10.1002/2017jf004529,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Marion Bougamont', 'Coen Hofstede', 'Alun Hubbard', 'Bryn Hubbard', 'Jason E. Box', 'Poul Christoffersen', 'Tun Jan Young', 'Tun Jan Young', 'Samuel H. Doyle']",journal-article
IsRelatedTo,BOREHOLE OPTICAL TELEVIEWING OF LARSEN C,2017-05-01,10.1002/2016jf004047,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul R. Holland', 'Bryn Hubbard', ""Martin O'Leary"", 'Peter Kuipers Munneke', 'Bernd Kulessa', 'Suzanne Bevan', 'David W. Ashmore', 'David W. Ashmore', 'Adam Booth', 'Adrian Luckman', 'Heidi Sevestre']",journal-article
IsRelatedTo,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,"Physical Conditions of Fast Glacier Flow: 1. Measurements From Boreholes Drilled to the Bed of Store Glacier, West Greenland",2018-02-01,10.1002/2017jf004529,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Marion Bougamont', 'Coen Hofstede', 'Alun Hubbard', 'Bryn Hubbard', 'Jason E. Box', 'Poul Christoffersen', 'Tun Jan Young', 'Tun Jan Young', 'Samuel H. Doyle']",journal-article
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Borehole density profiles reconstructed from calibrated optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/c5fa84fb-f6e3-4780-8517-de0f78b62ea3,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Physical Conditions of Fast Glacier Flow: 1. Measurements From Boreholes Drilled to the Bed of Store Glacier, West Greenland",2018-02-01,10.1002/2017jf004529,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Marion Bougamont', 'Coen Hofstede', 'Alun Hubbard', 'Bryn Hubbard', 'Jason E. Box', 'Poul Christoffersen', 'Tun Jan Young', 'Tun Jan Young', 'Samuel H. Doyle']",journal-article
IsRelatedTo,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,Borehole and Ice Feature Annotation Tool (BIFAT): A program for the automatic and manual annotation of glacier borehole images,2013-02-01,10.1016/j.cageo.2012.09.002,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul Worthington', 'Reyer Zwiggelaar', 'Derek Merton-Lyn', 'Bryn Hubbard', 'Terry Malone']",journal-article
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,"Near-surface temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/a41d117a-0701-4b6f-9836-4c7763cc4851,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,Massive subsurface ice formed by refreezing of ice-shelf melt ponds,2016-06-10,10.1038/ncomms11897,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),[],journal-article
IsRelatedTo,Digital optical televiewing of ice boreholes,2008-01-01,10.3189/002214308787779988,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Bryn Hubbard', 'Derek Merton-Lyn', 'Denis Samyn', 'Sam Roberson']",journal-article
IsRelatedTo,BOREHOLE OPTICAL TELEVIEWING OF LARSEN C,2017-05-01,10.1002/2016jf004047,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Paul R. Holland', 'Bryn Hubbard', ""Martin O'Leary"", 'Peter Kuipers Munneke', 'Bernd Kulessa', 'Suzanne Bevan', 'David W. Ashmore', 'David W. Ashmore', 'Adam Booth', 'Adrian Luckman', 'Heidi Sevestre']",journal-article
IsRelatedTo,"Physical Conditions of Fast Glacier Flow: 1. Measurements From Boreholes Drilled to the Bed of Store Glacier, West Greenland",2018-02-01,10.1002/2017jf004529,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Marion Bougamont', 'Coen Hofstede', 'Alun Hubbard', 'Bryn Hubbard', 'Jason E. Box', 'Poul Christoffersen', 'Tun Jan Young', 'Tun Jan Young', 'Samuel H. Doyle']",journal-article
IsRelatedTo,"Englacial temperature time-series from the northern sector of Larsen C Ice Shelf, Antarctica",2018-01-01,10.5285/f8c4787b-fcdb-4514-8a03-76ed93f47de5,10.5285/5f545c54-6d76-4328-ba10-9a358456f035,"Borehole optical televiewer (OPTV) logs from the northern sector of Larsen C Ice Shelf, Antarctica","['Hubbard, Bryn', 'Ashmore, David']",Polar Data Centre (PDC),"['Hubbard, Bryn', 'Ashmore, David']",dataset
